Activity Period,Operating Airline,GEO Summary,Activity Type Code,Price Category Code,Terminal,Passenger Count,Month,Media Pasajeros
201309,25,1,0,1,1,6794,2,5678.461240310077
201309,25,1,1,1,1,5757,2,5678.461240310077
201309,65,1,0,1,1,2619,2,2786.011111111111
201309,65,1,1,1,1,2717,2,2786.011111111111
201309,37,0,1,1,1,37344,2,72827.21973094171
201309,26,1,0,1,1,23362,2,19301.96511627907
201309,26,1,1,1,1,23227,2,19301.96511627907
201309,31,1,0,1,1,8322,2,10248.635658914729
201309,31,1,1,1,1,7106,2,10248.635658914729
201309,61,0,1,1,0,27,2,2452.5
201309,69,1,0,1,1,6356,2,5865.847222222223
201309,69,1,1,1,1,6039,2,5865.847222222223
201309,32,1,0,1,1,14740,2,14746.647286821706
201309,32,1,1,1,1,13844,2,14746.647286821706
201309,33,0,0,1,0,86214,2,37083.8764278297
201309,33,0,1,1,0,84290,2,37083.8764278297
201309,33,0,0,1,0,1218,2,37083.8764278297
201309,33,0,1,1,0,1446,2,37083.8764278297
201309,33,0,0,1,2,50363,2,37083.8764278297
201309,33,0,1,1,2,50388,2,37083.8764278297
201309,33,1,0,1,1,2634,2,37083.8764278297
201309,33,1,0,1,0,292,2,37083.8764278297
201309,33,1,1,1,0,2700,2,37083.8764278297
201309,33,1,0,1,2,7586,2,37083.8764278297
201309,33,1,1,1,2,7555,2,37083.8764278297
201309,52,0,0,0,0,128474,2,81223.3495145631
201309,52,0,1,0,0,125747,2,81223.3495145631
201309,52,0,2,0,0,236,2,81223.3495145631
201309,34,0,0,0,1,5387,2,3992.652
201309,34,0,1,0,1,5578,2,3992.652
201309,64,1,0,1,1,6416,2,6061.640287769784
201309,64,1,1,1,1,6299,2,6061.640287769784
201309,35,1,0,1,1,4744,2,5066.197674418605
201309,35,1,1,1,1,4319,2,5066.197674418605
201309,36,0,0,1,0,63532,2,55317.81578947369
201309,36,0,1,1,0,64784,2,55317.81578947369
201309,37,0,0,1,1,30032,2,72827.21973094171
201309,37,0,0,1,2,548374,2,72827.21973094171
201309,37,0,1,1,2,544302,2,72827.21973094171
201309,37,0,2,1,2,4072,2,72827.21973094171
201309,37,1,0,1,1,60908,2,72827.21973094171
201309,37,1,1,1,1,55880,2,72827.21973094171
201309,37,1,0,1,1,9456,2,72827.21973094171
201309,37,1,1,1,1,9855,2,72827.21973094171
201309,37,1,0,1,2,18973,2,72827.21973094171
201309,37,1,1,1,2,17647,2,72827.21973094171
201309,37,1,0,1,1,46679,2,72827.21973094171
201309,37,1,1,1,1,46793,2,72827.21973094171
201309,37,1,0,1,1,13787,2,72827.21973094171
201309,37,1,1,1,1,14747,2,72827.21973094171
201309,53,0,0,0,4,148628,2,74405.35359116022
201309,53,0,1,0,4,150010,2,74405.35359116022
201309,53,1,0,0,1,2009,2,74405.35359116022
201309,53,1,1,0,4,1816,2,74405.35359116022
201309,39,1,0,1,1,10712,2,9847.10465116279
201309,39,1,1,1,1,10836,2,9847.10465116279
201309,40,1,0,1,1,6838,2,5338.155339805825
201309,40,1,1,1,1,6552,2,5338.155339805825
201310,49,1,0,1,1,5667,3,5463.822222222222
201310,49,1,1,1,1,6552,3,5463.822222222222
201310,1,1,0,1,1,9047,3,18251.560109289618
201310,1,1,1,1,1,8830,3,18251.560109289618
201310,1,1,0,1,1,21112,3,18251.560109289618
201310,1,1,1,1,1,20605,3,18251.560109289618
201310,2,1,0,1,1,7718,3,6618.335907335907
201310,2,1,1,1,1,7605,3,6618.335907335907
201310,3,1,0,1,1,13977,3,11589.077519379845
201310,3,1,1,1,1,13614,3,11589.077519379845
201310,4,1,0,1,1,7267,3,7452.339768339768
201407,2,1,0,1,1,8858,0,6618.335907335907
201310,4,1,1,1,1,10656,3,7452.339768339768
201310,5,0,0,0,0,10896,3,10569.238938053097
201310,5,0,1,0,0,11166,3,10569.238938053097
201310,6,0,0,1,1,732,3,17564.67776298269
201310,6,0,1,1,1,4107,3,17564.67776298269
201310,6,0,0,1,0,40497,3,17564.67776298269
201310,6,0,1,1,0,37366,3,17564.67776298269
201310,6,1,0,1,1,5603,3,17564.67776298269
201310,6,1,1,1,0,5764,3,17564.67776298269
201310,7,1,0,1,1,5998,3,6385.523255813953
201310,7,1,1,1,1,6328,3,6385.523255813953
201310,8,0,0,1,4,131190,3,127164.38970588235
201310,8,0,1,1,4,132002,3,127164.38970588235
201310,10,1,0,1,1,5764,3,5902.961240310077
201310,10,1,1,1,1,6648,3,5902.961240310077
201310,13,1,0,1,1,18665,3,17625.124031007752
201310,13,1,1,1,1,19067,3,17625.124031007752
201310,14,1,0,1,1,15690,3,17121.325581395347
201310,14,1,1,1,1,19327,3,17121.325581395347
201310,15,1,0,1,1,7176,3,9857.51550387597
201310,15,1,1,1,1,9330,3,9857.51550387597
201310,68,1,0,1,1,4895,3,5498.402777777777
201310,68,1,1,1,1,5296,3,5498.402777777777
201310,71,0,0,1,0,27056,3,23359.840909090908
201310,71,0,1,1,0,28955,3,23359.840909090908
201310,16,0,0,1,0,121336,3,68515.41968911917
201310,16,0,1,1,0,122958,3,68515.41968911917
201310,16,1,0,1,1,3982,3,68515.41968911917
201310,16,1,1,1,1,4365,3,68515.41968911917
201310,17,1,0,1,1,11916,3,13116.356589147286
201310,17,1,1,1,1,13625,3,13116.356589147286
201310,57,1,0,1,1,8513,3,9070.866666666667
201310,57,1,1,1,1,10042,3,9070.866666666667
201310,18,0,0,0,0,19265,3,17787.676923076924
201310,18,0,1,0,0,19098,3,17787.676923076924
201310,19,0,0,1,1,8230,3,8282.186046511628
201310,19,0,1,1,1,8466,3,8282.186046511628
201310,20,0,0,1,0,4714,3,5577.583333333333
201310,20,0,1,1,0,5291,3,5577.583333333333
201310,23,1,0,1,1,4880,3,6471.428571428572
201310,23,1,1,1,1,4616,3,6471.428571428572
201310,50,0,0,0,1,46311,3,35261.13963963964
201310,50,0,1,0,1,46468,3,35261.13963963964
201310,24,1,0,1,1,10862,3,9221.813953488372
201310,24,1,1,1,1,10378,3,9221.813953488372
201310,25,1,0,1,1,6221,3,5678.461240310077
201310,25,1,1,1,1,6663,3,5678.461240310077
201310,65,1,0,1,1,2399,3,2786.011111111111
201310,65,1,1,1,1,2902,3,2786.011111111111
201310,26,1,0,1,1,23387,3,19301.96511627907
201310,26,1,1,1,1,22429,3,19301.96511627907
201310,31,1,0,1,1,8358,3,10248.635658914729
201310,31,1,1,1,1,9524,3,10248.635658914729
201310,61,0,1,1,0,36,3,2452.5
201310,69,1,0,1,1,6232,3,5865.847222222223
201310,69,1,1,1,1,5999,3,5865.847222222223
201310,62,0,0,0,1,75,3,90.05555555555556
201310,62,0,1,0,1,75,3,90.05555555555556
201310,32,1,0,1,1,13183,3,14746.647286821706
201310,32,1,1,1,1,16089,3,14746.647286821706
201310,33,0,0,1,0,93418,3,37083.8764278297
201310,33,0,1,1,0,90355,3,37083.8764278297
201310,33,0,0,1,0,50,3,37083.8764278297
201310,33,0,1,1,0,48,3,37083.8764278297
201310,33,0,0,1,2,49494,3,37083.8764278297
201310,33,0,1,1,2,50244,3,37083.8764278297
201310,33,1,0,1,1,2402,3,37083.8764278297
201310,33,1,0,1,0,1451,3,37083.8764278297
201310,33,1,1,1,0,3700,3,37083.8764278297
201310,33,1,0,1,2,9318,3,37083.8764278297
201310,33,1,1,1,2,8862,3,37083.8764278297
201310,52,0,0,0,0,132537,3,81223.3495145631
201310,52,0,1,0,0,131519,3,81223.3495145631
201310,52,0,2,0,0,62,3,81223.3495145631
201310,34,0,0,0,1,5369,3,3992.652
201310,34,0,1,0,1,5658,3,3992.652
201310,64,1,0,1,1,6550,3,6061.640287769784
201310,64,1,1,1,1,6379,3,6061.640287769784
201310,35,1,0,1,1,4056,3,5066.197674418605
201310,35,1,1,1,1,4638,3,5066.197674418605
201310,36,0,0,1,0,68869,3,55317.81578947369
201310,36,0,1,1,0,69656,3,55317.81578947369
201310,37,0,0,1,1,36255,3,72827.21973094171
201310,37,0,1,1,1,43415,3,72827.21973094171
201310,37,0,0,1,2,573619,3,72827.21973094171
201310,37,0,1,1,2,558030,3,72827.21973094171
201310,37,0,2,1,2,15589,3,72827.21973094171
201310,37,1,0,1,1,58222,3,72827.21973094171
201310,37,1,1,1,1,64753,3,72827.21973094171
201310,37,1,0,1,1,7201,3,72827.21973094171
201310,37,1,1,1,1,10147,3,72827.21973094171
201310,37,1,0,1,2,11459,3,72827.21973094171
201310,37,1,1,1,2,10330,3,72827.21973094171
201310,37,1,0,1,1,42346,3,72827.21973094171
201310,37,1,1,1,1,36840,3,72827.21973094171
201310,37,1,0,1,1,16349,3,72827.21973094171
201310,37,1,1,1,1,18011,3,72827.21973094171
201310,53,0,0,0,4,159491,3,74405.35359116022
201407,2,1,1,1,1,6916,0,6618.335907335907
201310,53,0,1,0,4,162983,3,74405.35359116022
201310,53,1,0,0,1,3524,3,74405.35359116022
201310,53,1,1,0,4,3115,3,74405.35359116022
201310,39,1,0,1,1,10860,3,9847.10465116279
201310,39,1,1,1,1,11038,3,9847.10465116279
201310,40,1,0,1,1,5874,3,5338.155339805825
201310,40,1,1,1,1,5648,3,5338.155339805825
201311,49,1,0,1,1,6003,4,5463.822222222222
201311,49,1,1,1,1,6865,4,5463.822222222222
201311,1,1,0,1,1,5406,4,18251.560109289618
201311,1,1,1,1,1,5457,4,18251.560109289618
201311,1,1,0,1,1,15386,4,18251.560109289618
201311,1,1,1,1,1,15532,4,18251.560109289618
201311,2,1,0,1,1,7814,4,6618.335907335907
201311,2,1,1,1,1,7811,4,6618.335907335907
201311,3,1,0,1,1,7170,4,11589.077519379845
201311,3,1,1,1,1,7664,4,11589.077519379845
201311,4,1,0,1,1,8458,4,7452.339768339768
201311,4,1,1,1,1,8820,4,7452.339768339768
201311,5,0,0,0,0,3924,4,10569.238938053097
201311,5,0,1,0,0,3995,4,10569.238938053097
201311,6,0,0,1,1,95,4,17564.67776298269
201311,6,0,1,1,1,3334,4,17564.67776298269
201311,6,0,0,1,0,39105,4,17564.67776298269
201311,6,0,1,1,0,38033,4,17564.67776298269
201311,6,1,0,1,1,7279,4,17564.67776298269
201311,6,1,1,1,0,7710,4,17564.67776298269
201311,7,1,0,1,1,6244,4,6385.523255813953
201311,7,1,1,1,1,6209,4,6385.523255813953
201311,8,0,0,1,4,115533,4,127164.38970588235
201311,8,0,1,1,4,118110,4,127164.38970588235
201311,10,1,0,1,1,5586,4,5902.961240310077
201311,10,1,1,1,1,5620,4,5902.961240310077
201311,13,1,0,1,1,15264,4,17625.124031007752
201311,13,1,1,1,1,16324,4,17625.124031007752
201311,14,1,0,1,1,17463,4,17121.325581395347
201311,14,1,1,1,1,17635,4,17121.325581395347
201311,15,1,0,1,1,8505,4,9857.51550387597
201311,15,1,1,1,1,10142,4,9857.51550387597
201311,68,1,0,1,1,5565,4,5498.402777777777
201311,68,1,1,1,1,4715,4,5498.402777777777
201311,71,0,0,1,0,26033,4,23359.840909090908
201311,71,0,1,1,0,27577,4,23359.840909090908
201311,16,0,0,1,0,98528,4,68515.41968911917
201311,16,0,1,1,0,100215,4,68515.41968911917
201311,16,1,0,1,1,3657,4,68515.41968911917
201311,16,1,1,1,1,3702,4,68515.41968911917
201311,17,1,0,1,1,12649,4,13116.356589147286
201311,17,1,1,1,1,13688,4,13116.356589147286
201311,57,1,0,1,1,8770,4,9070.866666666667
201311,57,1,1,1,1,10115,4,9070.866666666667
201311,18,0,0,0,0,15195,4,17787.676923076924
201311,18,0,1,0,0,14959,4,17787.676923076924
201311,19,0,0,1,1,7829,4,8282.186046511628
201311,19,0,1,1,1,7677,4,8282.186046511628
201311,20,0,0,1,0,4722,4,5577.583333333333
201311,20,0,1,1,0,5128,4,5577.583333333333
201311,23,1,0,1,1,3993,4,6471.428571428572
201311,23,1,1,1,1,4316,4,6471.428571428572
201311,50,0,0,0,1,40669,4,35261.13963963964
201311,50,0,1,0,1,41604,4,35261.13963963964
201311,24,1,0,1,1,6089,4,9221.813953488372
201311,24,1,1,1,1,6012,4,9221.813953488372
201311,25,1,0,1,1,5390,4,5678.461240310077
201311,25,1,1,1,1,5927,4,5678.461240310077
201311,65,1,0,1,1,2299,4,2786.011111111111
201311,65,1,1,1,1,2689,4,2786.011111111111
201311,26,1,0,1,1,16600,4,19301.96511627907
201311,26,1,1,1,1,16850,4,19301.96511627907
201311,31,1,0,1,1,8765,4,10248.635658914729
201311,31,1,1,1,1,9342,4,10248.635658914729
201311,61,0,0,1,0,67,4,2452.5
201311,61,0,1,1,0,80,4,2452.5
201311,69,1,0,1,1,3905,4,5865.847222222223
201311,69,1,1,1,1,5106,4,5865.847222222223
201311,32,1,0,1,1,13958,4,14746.647286821706
201311,32,1,1,1,1,14211,4,14746.647286821706
201311,33,0,0,1,0,84768,4,37083.8764278297
201311,33,0,1,1,0,84157,4,37083.8764278297
201311,33,0,0,1,2,46340,4,37083.8764278297
201311,33,0,1,1,2,46811,4,37083.8764278297
201311,33,1,0,1,1,1501,4,37083.8764278297
201311,33,1,0,1,0,1278,4,37083.8764278297
201311,33,1,1,1,0,2756,4,37083.8764278297
201311,33,1,0,1,2,8636,4,37083.8764278297
201311,33,1,1,1,2,8994,4,37083.8764278297
201311,52,0,0,0,0,125368,4,81223.3495145631
201311,52,0,1,0,0,127970,4,81223.3495145631
201311,52,0,2,0,0,29,4,81223.3495145631
201311,34,0,0,0,1,4484,4,3992.652
201311,34,0,1,0,1,5023,4,3992.652
201311,64,1,0,1,1,5541,4,6061.640287769784
201311,64,1,1,1,1,5512,4,6061.640287769784
201311,35,1,0,1,1,4647,4,5066.197674418605
201311,35,1,1,1,1,5304,4,5066.197674418605
201311,36,0,0,1,0,61604,4,55317.81578947369
201311,36,0,1,1,0,63206,4,55317.81578947369
201311,37,0,0,1,1,38166,4,72827.21973094171
201311,37,0,1,1,1,41758,4,72827.21973094171
201311,37,0,0,1,2,506882,4,72827.21973094171
201311,37,0,1,1,2,522199,4,72827.21973094171
201311,37,0,2,1,2,3575,4,72827.21973094171
201311,37,1,0,1,1,57385,4,72827.21973094171
201311,37,1,1,1,1,56815,4,72827.21973094171
201311,37,1,0,1,1,8701,4,72827.21973094171
201311,37,1,1,1,1,8666,4,72827.21973094171
201311,37,1,0,1,2,8419,4,72827.21973094171
201311,37,1,1,1,2,7457,4,72827.21973094171
201311,37,1,0,1,1,18612,4,72827.21973094171
201311,37,1,1,1,1,19005,4,72827.21973094171
201311,37,1,0,1,1,17432,4,72827.21973094171
201311,37,1,1,1,1,19239,4,72827.21973094171
201311,53,0,0,0,4,140146,4,74405.35359116022
201311,53,0,1,0,4,145429,4,74405.35359116022
201311,53,1,0,0,1,4126,4,74405.35359116022
201311,53,1,1,0,4,3887,4,74405.35359116022
201311,39,1,0,1,1,8487,4,9847.10465116279
201311,39,1,1,1,1,9471,4,9847.10465116279
201312,49,1,0,1,1,9747,6,5463.822222222222
201312,49,1,1,1,1,12043,6,5463.822222222222
201312,1,1,0,1,1,5970,6,18251.560109289618
201312,1,1,1,1,1,5706,6,18251.560109289618
201312,1,1,0,1,1,16992,6,18251.560109289618
201312,1,1,1,1,1,16242,6,18251.560109289618
201312,2,1,0,1,1,7991,6,6618.335907335907
201312,2,1,1,1,1,8179,6,6618.335907335907
201312,3,1,0,1,1,8585,6,11589.077519379845
201312,3,1,1,1,1,8838,6,11589.077519379845
201312,4,1,0,1,1,9678,6,7452.339768339768
201312,4,1,1,1,1,9746,6,7452.339768339768
201312,5,0,0,0,0,3884,6,10569.238938053097
201312,5,0,1,0,0,3905,6,10569.238938053097
201312,6,0,0,1,1,516,6,17564.67776298269
201312,6,0,1,1,1,3551,6,17564.67776298269
201312,6,0,0,1,0,42768,6,17564.67776298269
201312,6,0,1,1,0,42915,6,17564.67776298269
201312,6,1,0,1,1,6963,6,17564.67776298269
201312,6,1,1,1,0,7482,6,17564.67776298269
201312,7,1,0,1,1,6429,6,6385.523255813953
201312,7,1,1,1,1,6736,6,6385.523255813953
201312,8,0,0,1,4,125210,6,127164.38970588235
201312,8,0,1,1,4,125493,6,127164.38970588235
201312,10,1,0,1,1,6766,6,5902.961240310077
201312,10,1,1,1,1,7379,6,5902.961240310077
201312,13,1,0,1,1,16320,6,17625.124031007752
201312,13,1,1,1,1,16511,6,17625.124031007752
201312,14,1,0,1,1,17414,6,17121.325581395347
201312,14,1,1,1,1,18744,6,17121.325581395347
201312,15,1,0,1,1,9498,6,9857.51550387597
201312,15,1,1,1,1,10666,6,9857.51550387597
201312,68,1,0,1,1,5543,6,5498.402777777777
201312,68,1,1,1,1,4814,6,5498.402777777777
201312,71,0,0,1,0,27144,6,23359.840909090908
201312,71,0,1,1,0,29195,6,23359.840909090908
201312,16,0,0,1,0,110375,6,68515.41968911917
201312,16,0,1,1,0,107556,6,68515.41968911917
201312,16,1,0,1,1,4471,6,68515.41968911917
201312,16,1,1,1,1,4443,6,68515.41968911917
201312,17,1,0,1,1,13817,6,13116.356589147286
201312,17,1,1,1,1,15182,6,13116.356589147286
201312,57,1,0,1,1,10394,6,9070.866666666667
201312,57,1,1,1,1,10031,6,9070.866666666667
201312,18,0,0,0,0,14299,6,17787.676923076924
201312,18,0,1,0,0,14378,6,17787.676923076924
201312,19,0,0,1,1,8631,6,8282.186046511628
201312,19,0,1,1,1,8846,6,8282.186046511628
201312,20,0,0,1,0,5482,6,5577.583333333333
201312,20,0,1,1,0,5525,6,5577.583333333333
201312,23,1,0,1,1,4291,6,6471.428571428572
201312,23,1,1,1,1,4514,6,6471.428571428572
201312,50,0,0,0,1,46125,6,35261.13963963964
201312,50,0,1,0,1,47125,6,35261.13963963964
201312,24,1,0,1,1,6824,6,9221.813953488372
201312,24,1,1,1,1,6256,6,9221.813953488372
201312,25,1,0,1,1,5947,6,5678.461240310077
201312,25,1,1,1,1,6330,6,5678.461240310077
201312,65,1,0,1,1,2334,6,2786.011111111111
201312,65,1,1,1,1,2668,6,2786.011111111111
201312,26,1,0,1,1,16132,6,19301.96511627907
201312,26,1,1,1,1,16132,6,19301.96511627907
201312,31,1,0,1,1,9053,6,10248.635658914729
201312,31,1,1,1,1,11627,6,10248.635658914729
201312,69,1,0,1,1,4371,6,5865.847222222223
201312,69,1,1,1,1,4043,6,5865.847222222223
201312,32,1,0,1,1,14995,6,14746.647286821706
201312,32,1,1,1,1,15555,6,14746.647286821706
201312,33,0,0,1,0,92669,6,37083.8764278297
201312,33,0,1,1,0,92916,6,37083.8764278297
201312,33,0,0,1,2,53430,6,37083.8764278297
201312,33,0,1,1,2,55533,6,37083.8764278297
201312,33,1,0,1,1,1950,6,37083.8764278297
201312,33,1,0,1,0,1447,6,37083.8764278297
201312,33,1,1,1,0,3287,6,37083.8764278297
201312,33,1,0,1,2,8566,6,37083.8764278297
201312,33,1,1,1,2,7897,6,37083.8764278297
201312,52,0,0,0,0,139293,6,81223.3495145631
201312,52,0,1,0,0,143448,6,81223.3495145631
201312,52,0,2,0,0,27,6,81223.3495145631
201312,34,0,0,0,1,6845,6,3992.652
201312,34,0,1,0,1,7012,6,3992.652
201312,64,1,0,1,1,5953,6,6061.640287769784
201312,64,1,1,1,1,5812,6,6061.640287769784
201312,66,0,0,1,1,214,6,264.8
201312,66,0,1,1,1,216,6,264.8
201312,35,1,0,1,1,4978,6,5066.197674418605
201312,35,1,1,1,1,5497,6,5066.197674418605
201312,36,0,0,1,0,72652,6,55317.81578947369
201312,36,0,1,1,0,70738,6,55317.81578947369
201312,37,0,0,1,1,44192,6,72827.21973094171
201312,37,0,1,1,1,42460,6,72827.21973094171
201312,37,0,0,1,2,553433,6,72827.21973094171
201312,37,0,1,1,2,556208,6,72827.21973094171
201312,37,0,2,1,2,4265,6,72827.21973094171
201312,37,1,0,1,1,62328,6,72827.21973094171
201312,37,1,1,1,1,65576,6,72827.21973094171
201312,37,1,0,1,1,10829,6,72827.21973094171
201312,37,1,1,1,1,9714,6,72827.21973094171
201312,37,1,0,1,2,10484,6,72827.21973094171
201312,37,1,1,1,2,9620,6,72827.21973094171
201312,37,1,0,1,1,20649,6,72827.21973094171
201312,37,1,1,1,1,19667,6,72827.21973094171
201312,37,1,0,1,1,21376,6,72827.21973094171
201312,37,1,1,1,1,23909,6,72827.21973094171
201312,53,0,0,0,4,163240,6,74405.35359116022
201312,53,0,1,0,4,165620,6,74405.35359116022
201312,53,1,0,0,1,4561,6,74405.35359116022
201312,53,1,1,0,4,3518,6,74405.35359116022
201312,39,1,0,1,1,9830,6,9847.10465116279
201507,2,1,1,1,1,7163,0,6618.335907335907
201312,39,1,1,1,1,9810,6,9847.10465116279
201401,49,1,0,1,1,12079,7,5463.822222222222
201401,49,1,1,1,1,10344,7,5463.822222222222
201401,1,1,0,1,1,5668,7,18251.560109289618
201401,1,1,1,1,1,5106,7,18251.560109289618
201401,1,1,0,1,1,16133,7,18251.560109289618
201401,1,1,1,1,1,14533,7,18251.560109289618
201401,2,1,0,1,1,9318,7,6618.335907335907
201401,2,1,1,1,1,8642,7,6618.335907335907
201401,3,1,0,1,1,8199,7,11589.077519379845
201401,3,1,1,1,1,7306,7,11589.077519379845
201401,4,1,0,1,1,10015,7,7452.339768339768
201401,4,1,1,1,1,10841,7,7452.339768339768
201401,5,0,0,0,0,3236,7,10569.238938053097
201401,5,0,1,0,0,3472,7,10569.238938053097
201401,6,0,0,1,1,1049,7,17564.67776298269
201401,6,0,1,1,1,3183,7,17564.67776298269
201401,6,0,0,1,0,37358,7,17564.67776298269
201401,6,0,1,1,0,33685,7,17564.67776298269
201401,6,1,0,1,1,7291,7,17564.67776298269
201401,6,1,1,1,0,6498,7,17564.67776298269
201401,7,1,0,1,1,7165,7,6385.523255813953
201401,7,1,1,1,1,6811,7,6385.523255813953
201401,8,0,0,1,4,116692,7,127164.38970588235
201401,8,0,1,1,4,110731,7,127164.38970588235
201401,10,1,0,1,1,8507,7,5902.961240310077
201401,10,1,1,1,1,7081,7,5902.961240310077
201401,13,1,0,1,1,17967,7,17625.124031007752
201401,13,1,1,1,1,15899,7,17625.124031007752
201401,14,1,0,1,1,19968,7,17121.325581395347
201401,14,1,1,1,1,16381,7,17121.325581395347
201401,15,1,0,1,1,10878,7,9857.51550387597
201401,15,1,1,1,1,11248,7,9857.51550387597
201401,68,1,0,1,1,6407,7,5498.402777777777
201401,68,1,1,1,1,4656,7,5498.402777777777
201401,71,0,0,1,0,27506,7,23359.840909090908
201401,71,0,1,1,0,25377,7,23359.840909090908
201401,16,0,0,1,0,90441,7,68515.41968911917
201401,16,0,1,1,0,86480,7,68515.41968911917
201401,16,1,0,1,1,4417,7,68515.41968911917
201401,16,1,1,1,1,3615,7,68515.41968911917
201401,17,1,0,1,1,15735,7,13116.356589147286
201401,17,1,1,1,1,15209,7,13116.356589147286
201401,57,1,0,1,1,10688,7,9070.866666666667
201401,57,1,1,1,1,9743,7,9070.866666666667
201401,18,0,0,0,0,13887,7,17787.676923076924
201401,18,0,1,0,0,13118,7,17787.676923076924
201401,19,0,0,1,1,8709,7,8282.186046511628
201401,19,0,1,1,1,7993,7,8282.186046511628
201401,20,0,0,1,0,5143,7,5577.583333333333
201401,20,0,1,1,0,5529,7,5577.583333333333
201401,23,1,0,1,1,5281,7,6471.428571428572
201401,23,1,1,1,1,4219,7,6471.428571428572
201401,50,0,0,0,1,38491,7,35261.13963963964
201401,50,0,1,0,1,38495,7,35261.13963963964
201401,24,1,0,1,1,5776,7,9221.813953488372
201401,24,1,1,1,1,5244,7,9221.813953488372
201401,25,1,0,1,1,7034,7,5678.461240310077
201401,25,1,1,1,1,6194,7,5678.461240310077
201401,65,1,0,1,1,2821,7,2786.011111111111
201401,65,1,1,1,1,2598,7,2786.011111111111
201401,26,1,0,1,1,17684,7,19301.96511627907
201401,26,1,1,1,1,16885,7,19301.96511627907
201401,31,1,0,1,1,12161,7,10248.635658914729
201401,31,1,1,1,1,11843,7,10248.635658914729
201401,69,1,0,1,1,4269,7,5865.847222222223
201401,69,1,1,1,1,4124,7,5865.847222222223
201401,32,1,0,1,1,16020,7,14746.647286821706
201401,32,1,1,1,1,15382,7,14746.647286821706
201401,33,0,0,1,0,93378,7,37083.8764278297
201401,33,0,1,1,0,90162,7,37083.8764278297
201401,33,0,0,1,0,1817,7,37083.8764278297
201401,33,0,1,1,0,1800,7,37083.8764278297
201401,33,0,0,1,2,49461,7,37083.8764278297
201401,33,0,1,1,2,47594,7,37083.8764278297
201401,33,1,0,1,1,1178,7,37083.8764278297
201401,33,1,0,1,0,1280,7,37083.8764278297
201401,33,1,1,1,0,2371,7,37083.8764278297
201401,33,1,0,1,2,7827,7,37083.8764278297
201401,33,1,1,1,2,7090,7,37083.8764278297
201401,52,0,0,0,0,119065,7,81223.3495145631
201401,52,0,1,0,0,110911,7,81223.3495145631
201401,52,0,2,0,0,64,7,81223.3495145631
201401,34,0,0,0,1,3156,7,3992.652
201401,34,0,1,0,1,2815,7,3992.652
201401,64,1,1,1,1,5501,7,6061.640287769784
201401,35,1,0,1,1,5791,7,5066.197674418605
201401,35,1,1,1,1,5517,7,5066.197674418605
201401,36,0,0,1,0,64876,7,55317.81578947369
201401,36,0,1,1,0,63054,7,55317.81578947369
201401,37,0,0,1,1,36911,7,72827.21973094171
201401,37,0,1,1,1,35155,7,72827.21973094171
201401,37,0,0,1,2,19100,7,72827.21973094171
201401,37,0,1,1,2,18600,7,72827.21973094171
201401,37,0,0,1,2,482915,7,72827.21973094171
201401,37,0,1,1,2,473688,7,72827.21973094171
201401,37,0,2,1,2,5447,7,72827.21973094171
201401,37,1,0,1,1,65540,7,72827.21973094171
201401,37,1,1,1,1,59075,7,72827.21973094171
201401,37,1,0,1,1,8808,7,72827.21973094171
201401,37,1,1,1,1,10593,7,72827.21973094171
201401,37,1,0,1,2,11778,7,72827.21973094171
201401,37,1,1,1,2,10335,7,72827.21973094171
201401,37,1,0,1,1,20155,7,72827.21973094171
201401,37,1,1,1,1,18453,7,72827.21973094171
201401,37,1,0,1,1,20135,7,72827.21973094171
201401,37,1,1,1,1,18152,7,72827.21973094171
201401,53,0,0,0,4,140506,7,74405.35359116022
201401,53,0,1,0,4,134426,7,74405.35359116022
201401,53,1,0,0,1,3839,7,74405.35359116022
201401,53,1,1,0,4,3000,7,74405.35359116022
201401,39,1,0,1,1,9793,7,9847.10465116279
201401,39,1,1,1,1,9055,7,9847.10465116279
201402,49,1,0,1,1,7786,8,5463.822222222222
201402,49,1,1,1,1,7854,8,5463.822222222222
201402,1,1,0,1,1,5109,8,18251.560109289618
201402,1,1,1,1,1,4915,8,18251.560109289618
201402,1,1,0,1,1,15326,8,18251.560109289618
201402,1,1,1,1,1,14742,8,18251.560109289618
201402,2,1,0,1,1,7196,8,6618.335907335907
201402,2,1,1,1,1,7861,8,6618.335907335907
201402,3,1,0,1,1,6999,8,11589.077519379845
201402,3,1,1,1,1,6764,8,11589.077519379845
201402,4,1,0,1,1,8505,8,7452.339768339768
201402,4,1,1,1,1,9284,8,7452.339768339768
201402,5,0,0,0,0,2691,8,10569.238938053097
201402,5,0,1,0,0,2825,8,10569.238938053097
201402,6,0,0,1,1,2019,8,17564.67776298269
201402,6,0,1,1,1,4389,8,17564.67776298269
201402,6,0,0,1,0,33009,8,17564.67776298269
201402,6,0,1,1,0,30502,8,17564.67776298269
201402,6,1,0,1,1,5636,8,17564.67776298269
201402,6,1,1,1,0,5881,8,17564.67776298269
201402,7,1,0,1,1,5726,8,6385.523255813953
201402,7,1,1,1,1,5519,8,6385.523255813953
201402,8,0,0,1,4,103145,8,127164.38970588235
201402,8,0,1,1,4,101874,8,127164.38970588235
201402,10,1,0,1,1,6143,8,5902.961240310077
201402,10,1,1,1,1,6485,8,5902.961240310077
201402,13,1,0,1,1,15494,8,17625.124031007752
